# Species transect plant heights
#
# Original Data Source: https://data.sustainability.glbrc.org/datatables/592
# The newest version of the data https://data.sustainability.glbrc.org/datatables/592.csv
# Full EML Metadata: https://data.sustainability.glbrc.org/datasets/178.eml
#
# These Data are copyrighted and use in a publication requires permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# sample_date		sample date
# site		experimental site
# plot		Plot sampled
# subplot		N+ or N- subplot
# line		transect line sampled
# species		species measured
# height	centimeter	height to the top of the plant canopy
# has_lodged		had the plant that was measured lodged?
# comments		comments about the observation
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
sample_date,site,plot,subplot,line,species,height,has_lodged,comments
#,,,,,,centimeter,,
2018-08-29,Lake City,G5-R4,N-,3,Panicum virgatum L.,100,f,Most of plot leaning over because of rain -- 
2018-08-29,Lake City,G5-R4,N-,4,Panicum virgatum L.,112,f,Most of plot leaning over because of rain -- 
2018-08-29,Lake City,G5-R3,N-,3,Panicum virgatum L.,135,f,
2018-08-29,Lake City,G5-R3,N-,3,Panicum virgatum L.,146,f,
2018-08-29,Lake City,G6-R3,N+,1,Miscanthus x giganteus,229,f,
2018-08-29,Lake City,G6-R3,N+,1,Surface Litter,0,f,
2018-08-29,Lake City,G6-R3,N+,1,Miscanthus x giganteus,198,f,
2018-08-29,Lake City,G6-R3,N+,2,Miscanthus x giganteus,187,f,
2018-08-29,Lake City,G6-R3,N+,2,Miscanthus x giganteus,138,f,
2018-08-29,Lake City,G6-R3,N+,2,Miscanthus x giganteus,151,f,
2018-08-29,Lake City,G6-R4,N+,1,Miscanthus x giganteus,247,f,
2018-08-29,Lake City,G6-R4,N+,2,Miscanthus x giganteus,256,f,
2018-08-29,Lake City,G7-R1,N+,1,Andropogon gerardii,155,f,
2018-08-29,Lake City,G7-R1,N+,2,Andropogon gerardii,106,f,
2018-08-29,Lake City,G7-R2,N+,1,Andropogon gerardii,104,f,
2018-08-29,Lake City,G7-R2,N+,2,Andropogon gerardii,125,f,
2018-08-29,Lake City,G7-R2,N+,2,Panicum virgatum L.,62,f,
2018-08-29,Lake City,G7-R3,N+,1,Andropogon gerardii,101,f,
2018-08-29,Lake City,G7-R3,N+,2,Andropogon gerardii,103,f,
2018-08-29,Lake City,G7-R3,N+,2,Panicum virgatum L.,118,f,
2018-08-29,Lake City,G7-R4,N+,1,Panicum virgatum L.,139,f,
2018-08-29,Lake City,G7-R4,N+,2,Andropogon gerardii,171,f,
2018-08-29,Lake City,G7-R4,N+,2,Andropogon gerardii,127,f,
2018-08-29,Lake City,G8-R1,N+,1,Bromus inermis Leyss.,80,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R1,N+,1,Asclepias syriaca L.,91,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R2,N+,1,Surface Litter,0,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R2,N+,2,Elymus repens (L.) Gould,53,f,Row 3-4 -- 
2018-08-29,Lake City,G5-R4,N+,1,Panicum virgatum L.,123,f,
2018-08-29,Lake City,G5-R4,N+,2,Panicum virgatum L.,123,f,
2018-08-29,Lake City,G6-R1,N+,2,Miscanthus x giganteus,138,f,
2018-08-29,Lake City,G6-R2,N+,1,Miscanthus x giganteus,176,f,
2018-08-29,Lake City,G6-R2,N+,2,Miscanthus x giganteus,190,f,
2018-08-29,Lake City,G6-R2,N+,2,Miscanthus x giganteus,162,f,
2018-08-29,Lake City,G8-R1,N-,3,Bare ground/no plant found,0,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R1,N-,3,Elymus repens (L.) Gould,58,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R1,N-,3,Elymus repens (L.) Gould,48,f,Row 2-3 -- 
2018-08-29,Lake City,G7-R4,N-,3,Andropogon gerardii,196,f,
2018-08-29,Lake City,G7-R4,N-,4,Andropogon gerardii,116,f,
2018-08-29,Lake City,G7-R3,N-,3,Andropogon gerardii,140,f,
2018-08-29,Lake City,G7-R3,N-,4,Andropogon gerardii,112,f,
2018-08-29,Lake City,G7-R3,N-,4,Panicum virgatum L.,138,f,
2018-08-29,Lake City,G7-R2,N-,3,Andropogon gerardii,98,f,
2018-08-29,Lake City,G7-R2,N-,4,Andropogon gerardii,56,f,
2018-08-29,Lake City,G7-R2,N-,4,Panicum virgatum L.,71,f,
2018-08-29,Lake City,G7-R1,N-,3,Andropogon gerardii,162,f,
2018-08-29,Lake City,G7-R1,N-,3,Andropogon gerardii,135,f,
2018-08-29,Lake City,G7-R1,N-,4,Panicum virgatum L.,167,f,
2018-08-29,Lake City,G7-R1,N-,4,Panicum virgatum L.,131,f,
2018-08-29,Lake City,G6-R4,N-,4,Miscanthus x giganteus,225,f,
2018-08-29,Lake City,G6-R3,N-,3,Miscanthus x giganteus,201,f,
2018-08-29,Lake City,G6-R3,N-,3,Miscanthus x giganteus,177,f,
2018-08-29,Lake City,G6-R3,N-,4,Miscanthus x giganteus,210,f,
2018-08-29,Lake City,G6-R3,N-,4,Miscanthus x giganteus,136,f,
2018-08-29,Lake City,G6-R2,N-,4,Miscanthus x giganteus,208,f,
2018-08-29,Lake City,G6-R2,N-,4,Miscanthus x giganteus,192,f,
2018-08-29,Lake City,G6-R2,N-,4,Miscanthus x giganteus,180,f,
2018-08-29,Lake City,G6-R1,N-,3,Miscanthus x giganteus,223,f,
2018-08-29,Lake City,G6-R1,N-,3,Miscanthus x giganteus,196,f,
2018-08-29,Lake City,G6-R1,N-,3,Miscanthus x giganteus,200,f,
2018-08-29,Lake City,G6-R1,N-,4,Miscanthus x giganteus,209,f,
2018-08-29,Lake City,G5-R4,N-,3,Panicum virgatum L.,143,f,Most of plot leaning over because of rain -- 
2018-08-29,Lake City,G5-R4,N-,4,Panicum virgatum L.,184,f,Most of plot leaning over because of rain -- 
2018-08-29,Lake City,G5-R3,N-,4,Panicum virgatum L.,141,f,
2018-08-29,Lake City,G6-R2,N+,2,Panicum virgatum L.,21,f,
2018-08-29,Lake City,G6-R3,N+,1,Miscanthus x giganteus,141,f,
2018-08-29,Lake City,G6-R3,N+,1,Miscanthus x giganteus,120,f,
2018-08-29,Lake City,G6-R3,N+,2,Miscanthus x giganteus,197,f,
2018-08-29,Lake City,G6-R3,N+,2,Miscanthus x giganteus,159,f,
2018-08-29,Lake City,G6-R4,N+,1,Miscanthus x giganteus,259,f,
2018-08-29,Lake City,G6-R4,N+,1,Rosa sp. (*),18,f,
2018-08-29,Lake City,G6-R4,N+,1,Miscanthus x giganteus,164,f,
2018-08-29,Lake City,G6-R4,N+,2,Surface Litter,0,f,
2018-08-29,Lake City,G7-R2,N+,1,Andropogon gerardii,101,f,
2018-08-29,Lake City,G7-R2,N+,2,Andropogon gerardii,133,f,
2018-08-29,Lake City,G7-R2,N+,2,Andropogon gerardii,68,f,
2018-08-29,Lake City,G7-R3,N+,1,Andropogon gerardii,153,f,
2018-08-29,Lake City,G7-R3,N+,1,Andropogon gerardii,156,f,
2018-08-29,Lake City,G7-R3,N+,2,Andropogon gerardii,96,f,
2018-08-29,Lake City,G7-R4,N+,2,Panicum virgatum L.,104,f,
2018-08-29,Lake City,G8-R1,N+,1,Bromus inermis Leyss.,118,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R2,N+,1,Surface Litter,0,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R2,N+,1,Surface Litter,0,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R2,N+,1,Rumex acetosella L.,27,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R2,N+,2,Bromus inermis Leyss.,92,f,Row 3-4 -- 
2018-08-29,Lake City,G8-R2,N+,2,Elymus repens (L.) Gould,49,f,Row 3-4 -- 
2018-08-29,Lake City,G8-R3,N+,1,Bare ground/no plant found,0,f,Row 2-3 -- 
2018-08-29,Lake City,G5-R4,N+,1,Panicum virgatum L.,162,f,
2018-08-29,Lake City,G5-R4,N+,1,Panicum virgatum L.,125,f,
2018-08-29,Lake City,G5-R4,N+,1,Panicum virgatum L.,137,f,
2018-08-29,Lake City,G5-R4,N+,2,Panicum virgatum L.,198,f,Close to edge due to rainout shelter -- 
2018-08-29,Lake City,G6-R1,N+,1,Miscanthus x giganteus,175,f,
2018-08-29,Lake City,G6-R1,N+,2,Miscanthus x giganteus,132,f,
2018-08-29,Lake City,G6-R1,N+,2,Miscanthus x giganteus,189,f,
2018-08-29,Lake City,G8-R1,N-,3,Surface Litter,0,f,Row 2-3 -- 
2018-08-29,Lake City,G7-R4,N-,3,Sorghastrum nutans (L.) Nash ex Small,88,f,
2018-08-29,Lake City,G7-R4,N-,4,Andropogon gerardii,227,f,
2018-08-29,Lake City,G7-R3,N-,3,Andropogon gerardii,118,f,
2018-08-29,Lake City,G7-R3,N-,4,Andropogon gerardii,129,f,
2018-08-29,Lake City,G7-R3,N-,4,Panicum virgatum L.,94,f,
2018-08-29,Lake City,G7-R3,N-,4,Andropogon gerardii,53,f,
2018-08-29,Lake City,G7-R2,N-,3,Andropogon gerardii,57,f,
2018-08-29,Lake City,G7-R2,N-,3,Andropogon gerardii,77,f,
2018-08-29,Lake City,G7-R2,N-,4,Andropogon gerardii,127,f,
2018-08-29,Lake City,G7-R1,N-,3,Sorghastrum nutans (L.) Nash ex Small,140,f,
2018-08-29,Lake City,G7-R1,N-,4,Panicum virgatum L.,173,f,
2018-08-29,Lake City,G7-R1,N-,4,Andropogon gerardii,198,f,
2018-08-29,Lake City,G6-R4,N-,3,Miscanthus x giganteus,207,f,
2018-08-29,Lake City,G6-R4,N-,4,Miscanthus x giganteus,198,f,
2018-08-29,Lake City,G6-R3,N-,3,Miscanthus x giganteus,207,f,
2018-08-29,Lake City,G6-R3,N-,3,Miscanthus x giganteus,165,f,
2018-08-29,Lake City,G6-R3,N-,4,Miscanthus x giganteus,184,f,
2018-08-29,Lake City,G6-R3,N-,4,Miscanthus x giganteus,171,f,
2018-08-29,Lake City,G6-R2,N-,3,Miscanthus x giganteus,156,f,
2018-08-29,Lake City,G6-R2,N-,3,Miscanthus x giganteus,176,f,
2018-08-29,Lake City,G6-R2,N-,4,Miscanthus x giganteus,202,f,
2018-08-29,Lake City,G6-R2,N-,4,Surface Litter,0,f,
2018-08-29,Lake City,G5-R4,N-,3,Panicum virgatum L.,106,f,Most of plot leaning over because of rain -- 
2018-08-29,Lake City,G5-R4,N-,3,Panicum virgatum L.,154,f,Most of plot leaning over because of rain -- 
2018-08-29,Lake City,G5-R3,N-,4,Panicum virgatum L.,155,f,
2018-08-29,Lake City,G6-R2,N+,1,Miscanthus x giganteus,170,f,
2018-08-29,Lake City,G6-R2,N+,1,Miscanthus x giganteus,155,f,
2018-08-29,Lake City,G6-R3,N+,1,Miscanthus x giganteus,211,f,
2018-08-29,Lake City,G6-R3,N+,2,Miscanthus x giganteus,197,f,
2018-08-29,Lake City,G7-R1,N+,1,Panicum virgatum L.,162,f,
2018-08-29,Lake City,G7-R1,N+,1,Andropogon gerardii,143,f,
2018-08-29,Lake City,G7-R1,N+,2,Andropogon gerardii,130,f,
2018-08-29,Lake City,G7-R2,N+,1,Panicum virgatum L.,113,f,
2018-08-29,Lake City,G7-R2,N+,2,Andropogon gerardii,64,f,
2018-08-29,Lake City,G7-R3,N+,2,Panicum virgatum L.,104,f,
2018-08-29,Lake City,G7-R3,N+,2,Andropogon gerardii,70,f,
2018-08-29,Lake City,G7-R3,N+,2,Andropogon gerardii,99,f,
2018-08-29,Lake City,G7-R4,N+,1,Andropogon gerardii,161,f,
2018-08-29,Lake City,G7-R4,N+,1,Panicum virgatum L.,118,f,
2018-08-29,Lake City,G7-R4,N+,2,Andropogon gerardii,187,f,
2018-08-29,Lake City,G7-R4,N+,2,Andropogon gerardii,148,f,
2018-08-29,Lake City,G7-R4,N+,2,Panicum virgatum L.,141,f,
2018-08-29,Lake City,G8-R1,N+,1,Elymus repens (L.) Gould,75,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R1,N+,2,Solidago canadensis L.,70,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R1,N+,2,Solidago canadensis L.,74,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N+,1,Surface Litter,0,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R2,N+,1,Surface Litter,0,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R2,N+,1,Surface Litter,0,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R2,N+,2,Rumex acetosella L.,8,f,Row 3-4 -- 
2018-08-29,Lake City,G5-R4,N+,2,Panicum virgatum L.,112,f,
2018-08-29,Lake City,G6-R1,N+,1,Miscanthus x giganteus,165,f,
2018-08-29,Lake City,G6-R1,N+,2,Miscanthus x giganteus,150,f,
2018-08-29,Lake City,G6-R2,N+,1,Miscanthus x giganteus,155,f,
2018-08-29,Lake City,G8-R1,N-,3,Surface Litter,0,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R1,N-,3,Elymus repens (L.) Gould,65,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R1,N-,4,Asclepias syriaca L.,73,f,Row 3-4 -- 
2018-08-29,Lake City,G7-R4,N-,4,Andropogon gerardii,99,f,
2018-08-29,Lake City,G7-R3,N-,3,Andropogon gerardii,89,f,
2018-08-29,Lake City,G7-R3,N-,4,Andropogon gerardii,130,f,
2018-08-29,Lake City,G7-R2,N-,3,Andropogon gerardii,124,f,
2018-08-29,Lake City,G7-R2,N-,4,Andropogon gerardii,63,f,
2018-08-29,Lake City,G7-R2,N-,4,Andropogon gerardii,70,f,
2018-08-29,Lake City,G7-R1,N-,3,Andropogon gerardii,127,f,
2018-08-29,Lake City,G7-R1,N-,4,Sorghastrum nutans (L.) Nash ex Small,125,f,
2018-08-29,Lake City,G6-R4,N-,3,Surface Litter,0,f,
2018-08-29,Lake City,G6-R4,N-,3,Miscanthus x giganteus,181,f,
2018-08-29,Lake City,G6-R4,N-,4,Miscanthus x giganteus,202,f,
2018-08-29,Lake City,G6-R4,N-,4,Miscanthus x giganteus,211,f,
2018-08-29,Lake City,G6-R3,N-,4,Miscanthus x giganteus,184,f,
2018-08-29,Lake City,G6-R2,N-,3,Surface Litter,0,f,
2018-08-29,Lake City,G6-R2,N-,4,Miscanthus x giganteus,138,f,
2018-08-29,Lake City,G6-R1,N-,4,Miscanthus x giganteus,196,f,
2018-08-29,Lake City,G6-R1,N-,4,Miscanthus x giganteus,210,f,
2018-08-29,Lake City,G6-R1,N-,3,Miscanthus x giganteus,221,f,
2018-08-29,Lake City,G6-R1,N-,3,Miscanthus x giganteus,206,f,
2018-08-29,Lake City,G6-R1,N-,3,Miscanthus x giganteus,154,f,
2018-08-29,Lake City,G5-R4,N-,3,Panicum virgatum L.,151,f,Most of plot leaning over because of rain -- 
2018-08-29,Lake City,G5-R4,N-,4,Panicum virgatum L.,132,f,Most of plot leaning over because of rain -- 
2018-08-29,Lake City,G5-R4,N-,4,Panicum virgatum L.,100,f,Most of plot leaning over because of rain -- 
2018-08-29,Lake City,G5-R3,N-,4,Panicum virgatum L.,144,f,
2018-08-29,Lake City,G6-R2,N+,2,Miscanthus x giganteus,201,f,
2018-08-29,Lake City,G6-R2,N+,2,Miscanthus x giganteus,165,f,
2018-08-29,Lake City,G6-R3,N+,1,Miscanthus x giganteus,215,f,
2018-08-29,Lake City,G6-R3,N+,1,Miscanthus x giganteus,181,f,
2018-08-29,Lake City,G6-R3,N+,2,Miscanthus x giganteus,198,f,
2018-08-29,Lake City,G6-R3,N+,2,Miscanthus x giganteus,158,f,
2018-08-29,Lake City,G6-R4,N+,1,Miscanthus x giganteus,224,f,
2018-08-29,Lake City,G6-R4,N+,2,Miscanthus x giganteus,250,f,
2018-08-29,Lake City,G6-R4,N+,2,Miscanthus x giganteus,213,f,
2018-08-29,Lake City,G7-R1,N+,2,Panicum virgatum L.,150,f,
2018-08-29,Lake City,G7-R1,N+,2,Andropogon gerardii,126,f,
2018-08-29,Lake City,G7-R2,N+,1,Andropogon gerardii,113,f,
2018-08-29,Lake City,G7-R2,N+,1,Panicum virgatum L.,114,f,
2018-08-29,Lake City,G7-R2,N+,2,Panicum virgatum L.,71,f,
2018-08-29,Lake City,G7-R3,N+,1,Andropogon gerardii,72,f,
2018-08-29,Lake City,G7-R3,N+,1,Panicum virgatum L.,154,f,
2018-08-29,Lake City,G7-R3,N+,2,Andropogon gerardii,114,f,
2018-08-29,Lake City,G7-R4,N+,1,Andropogon gerardii,131,f,
2018-08-29,Lake City,G7-R4,N+,1,Andropogon gerardii,141,f,
2018-08-29,Lake City,G8-R1,N+,1,Elymus repens (L.) Gould,67,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R2,N+,1,Surface Litter,0,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R2,N+,1,Surface Litter,0,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R2,N+,2,Surface Litter,0,f,Row 3-4 -- 
2018-08-29,Lake City,G8-R3,N+,1,Surface Litter,0,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R3,N+,2,Rumex acetosella L.,10,f,Row 3-4 -- 
2018-08-29,Lake City,G8-R3,N+,2,Berteroa incana (L.) DC.,22,f,Row 3-4 -- 
2018-08-29,Lake City,G5-R4,N+,1,Panicum virgatum L.,140,f,
2018-08-29,Lake City,G5-R4,N+,1,Panicum virgatum L.,123,f,
2018-08-29,Lake City,G5-R4,N+,2,Panicum virgatum L.,116,f,Close to edge due to rainout shelter -- 
2018-08-29,Lake City,G5-R4,N+,2,Panicum virgatum L.,156,f,
2018-08-29,Lake City,G6-R1,N+,1,Miscanthus x giganteus,207,f,
2018-08-29,Lake City,G6-R1,N+,1,Asclepias syriaca L.,85,f,
2018-08-29,Lake City,G6-R1,N+,2,Miscanthus x giganteus,174,f,
2018-08-29,Lake City,G6-R1,N+,2,Miscanthus x giganteus,182,f,
2018-08-29,Lake City,G6-R2,N+,1,Miscanthus x giganteus,161,f,
2018-08-29,Lake City,G6-R2,N+,1,Miscanthus x giganteus,172,f,
2018-08-29,Lake City,G6-R2,N+,2,Miscanthus x giganteus,164,f,
2018-08-29,Lake City,G8-R1,N-,3,Asclepias syriaca L.,92,f,Row 2-3 -- 
2018-08-29,Lake City,G7-R4,N-,3,Andropogon gerardii,148,f,
2018-08-29,Lake City,G7-R4,N-,3,Andropogon gerardii,92,t,
2018-08-29,Lake City,G7-R3,N-,4,Andropogon gerardii,165,f,
2018-08-29,Lake City,G7-R3,N-,4,Andropogon gerardii,118,f,
2018-08-29,Lake City,G7-R2,N-,3,Andropogon gerardii,137,f,
2018-08-29,Lake City,G7-R1,N-,3,Panicum virgatum L.,154,f,
2018-08-29,Lake City,G7-R1,N-,3,Andropogon gerardii,197,f,
2018-08-29,Lake City,G7-R1,N-,4,Andropogon gerardii,191,f,
2018-08-29,Lake City,G6-R4,N-,4,Miscanthus x giganteus,201,f,
2018-08-29,Lake City,G6-R3,N-,3,Surface Litter,0,f,
2018-08-29,Lake City,G6-R3,N-,3,Miscanthus x giganteus,192,f,
2018-08-29,Lake City,G6-R3,N-,4,Surface Litter,0,f,
2018-08-29,Lake City,G6-R2,N-,3,Miscanthus x giganteus,188,f,
2018-08-29,Lake City,G6-R2,N-,4,Miscanthus x giganteus,202,f,
2018-08-29,Lake City,G6-R2,N-,3,Miscanthus x giganteus,227,f,
2018-08-29,Lake City,G6-R2,N-,4,Miscanthus x giganteus,206,f,
2018-08-29,Lake City,G6-R1,N-,3,Miscanthus x giganteus,218,f,
2018-08-29,Lake City,G6-R1,N-,4,Miscanthus x giganteus,201,f,
2018-08-29,Lake City,G5-R4,N-,3,Panicum virgatum L.,101,f,Most of plot leaning over because of rain -- 
2018-08-29,Lake City,G5-R4,N-,4,Panicum virgatum L.,122,f,Most of plot leaning over because of rain -- 
2018-08-29,Lake City,G5-R3,N-,4,Panicum virgatum L.,145,f,
2018-08-29,Lake City,G6-R3,N+,1,Miscanthus x giganteus,231,f,
2018-08-29,Lake City,G6-R3,N+,2,Surface Litter,0,f,
2018-08-29,Lake City,G6-R4,N+,1,Miscanthus x giganteus,187,f,
2018-08-29,Lake City,G7-R1,N+,1,Panicum virgatum L.,151,f,
2018-08-29,Lake City,G7-R1,N+,1,Schizacyrium scoparium (Michx.) Nash (*),153,f,
2018-08-29,Lake City,G7-R1,N+,1,Andropogon gerardii,135,f,
2018-08-29,Lake City,G7-R2,N+,2,Andropogon gerardii,28,f,
2018-08-29,Lake City,G7-R3,N+,1,Panicum virgatum L.,137,f,
2018-08-29,Lake City,G7-R3,N+,2,Andropogon gerardii,102,f,
2018-08-29,Lake City,G7-R3,N+,2,Andropogon gerardii,99,f,
2018-08-29,Lake City,G7-R4,N+,2,Andropogon gerardii,175,f,
2018-08-29,Lake City,G7-R4,N+,2,Andropogon gerardii,158,f,
2018-08-29,Lake City,G7-R4,N+,2,Andropogon gerardii,136,f,
2018-08-29,Lake City,G7-R4,N+,2,Panicum virgatum L.,137,f,
2018-08-29,Lake City,G8-R1,N+,1,Elymus repens (L.) Gould,73,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R1,N+,1,Elymus repens (L.) Gould,67,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R1,N+,1,Rumex acetosella L.,12,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R1,N+,2,Dactylis glomerata L.,80,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N+,2,Surface Litter,0,f,Row 3-4 -- 
2018-08-29,Lake City,G8-R2,N+,2,Surface Litter,0,f,Row 3-4 -- 
2018-08-29,Lake City,G8-R2,N+,2,Elymus repens (L.) Gould,50,f,Row 3-4 -- 
2018-08-29,Lake City,G5-R4,N+,1,Panicum virgatum L.,125,f,
2018-08-29,Lake City,G5-R4,N+,1,Panicum virgatum L.,125,f,
2018-08-29,Lake City,G5-R4,N+,2,Panicum virgatum L.,93,f,Close to edge due to rainout shelter -- 
2018-08-29,Lake City,G5-R4,N+,2,Panicum virgatum L.,95,f,
2018-08-29,Lake City,G6-R1,N+,1,Miscanthus x giganteus,210,f,
2018-08-29,Lake City,G6-R1,N+,1,Miscanthus x giganteus,198,f,
2018-08-29,Lake City,G6-R1,N+,2,Miscanthus x giganteus,173,f,
2018-08-29,Lake City,G6-R2,N+,2,Miscanthus x giganteus,176,f,
2018-08-29,Lake City,G8-R1,N-,4,Elymus repens (L.) Gould,33,f,Row 3-4 -- 
2018-08-29,Lake City,G8-R1,N-,4,Elymus repens (L.) Gould,58,f,Row 3-4 -- 
2018-08-29,Lake City,G7-R4,N-,3,Andropogon gerardii,212,f,
2018-08-29,Lake City,G7-R4,N-,3,Andropogon gerardii,154,f,
2018-08-29,Lake City,G7-R4,N-,4,Panicum virgatum L.,164,f,
2018-08-29,Lake City,G7-R3,N-,3,Andropogon gerardii,108,f,
2018-08-29,Lake City,G7-R3,N-,3,Andropogon gerardii,72,f,
2018-08-29,Lake City,G7-R3,N-,3,Panicum virgatum L.,156,f,
2018-08-29,Lake City,G7-R3,N-,4,Andropogon gerardii,103,f,
2018-08-29,Lake City,G7-R2,N-,3,Panicum virgatum L.,79,f,
2018-08-29,Lake City,G7-R2,N-,4,Andropogon gerardii,73,f,
2018-08-29,Lake City,G7-R2,N-,4,Andropogon gerardii,43,f,
2018-08-29,Lake City,G7-R1,N-,3,Sorghastrum nutans (L.) Nash ex Small,123,f,
2018-08-29,Lake City,G7-R1,N-,4,Andropogon gerardii,196,f,
2018-08-29,Lake City,G6-R4,N-,3,Bare ground/no plant found,0,f,
2018-08-29,Lake City,G6-R4,N-,3,Miscanthus x giganteus,162,f,
2018-08-29,Lake City,G6-R4,N-,4,Surface Litter,0,f,
2018-08-29,Lake City,G6-R4,N-,4,Miscanthus x giganteus,212,f,
2018-08-29,Lake City,G6-R3,N-,3,Surface Litter,0,f,
2018-08-29,Lake City,G6-R3,N-,4,Miscanthus x giganteus,172,f,
2018-08-29,Lake City,G6-R2,N-,3,Surface Litter,0,f,
2018-08-29,Lake City,G6-R1,N-,3,Asclepias syriaca L.,71,f,
2018-08-29,Lake City,G6-R1,N-,4,Miscanthus x giganteus,251,f,
2018-08-29,Lake City,G6-R1,N-,4,Miscanthus x giganteus,225,f,
2018-08-29,Lake City,G5-R4,N-,3,Panicum virgatum L.,116,f,Most of plot leaning over because of rain -- 
2018-08-29,Lake City,G7-R2,N+,1,Andropogon gerardii,144,f,
2018-08-29,Lake City,G5-R4,N-,3,Panicum virgatum L.,176,f,Most of plot leaning over because of rain -- 
2018-08-29,Lake City,G5-R3,N-,4,Panicum virgatum L.,150,f,
2018-08-29,Lake City,G6-R3,N+,1,Miscanthus x giganteus,202,f,
2018-08-29,Lake City,G6-R4,N+,1,Miscanthus x giganteus,257,f,
2018-08-29,Lake City,G6-R4,N+,1,Miscanthus x giganteus,221,f,
2018-08-29,Lake City,G6-R4,N+,1,Miscanthus x giganteus,205,f,
2018-08-29,Lake City,G6-R4,N+,2,Miscanthus x giganteus,250,f,
2018-08-29,Lake City,G7-R1,N+,1,Andropogon gerardii,151,f,
2018-08-29,Lake City,G7-R1,N+,1,Andropogon gerardii,143,f,
2018-08-29,Lake City,G7-R1,N+,2,Andropogon gerardii,190,f,
2018-08-29,Lake City,G7-R1,N+,2,Andropogon gerardii,155,f,
2018-08-29,Lake City,G7-R2,N+,2,Panicum virgatum L.,107,f,
2018-08-29,Lake City,G7-R3,N+,1,Andropogon gerardii,64,f,
2018-08-29,Lake City,G7-R3,N+,1,Andropogon gerardii,79,f,
2018-08-29,Lake City,G7-R3,N+,2,Andropogon gerardii,149,f,
2018-08-29,Lake City,G7-R4,N+,1,Sorghastrum nutans (L.) Nash ex Small,117,f,
2018-08-29,Lake City,G7-R4,N+,2,Andropogon gerardii,174,f,
2018-08-29,Lake City,G7-R4,N+,2,Panicum virgatum L.,94,f,
2018-08-29,Lake City,G8-R1,N+,1,Elymus repens (L.) Gould,58,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R1,N+,1,Rumex acetosella L.,33,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N+,1,Conyza canadensis (L.) Cronq.,40,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R3,N+,2,Elymus repens (L.) Gould,22,f,Row 3-4 -- 
2018-08-29,Lake City,G8-R3,N+,2,Surface Litter,0,f,Row 3-4 -- 
2018-08-29,Lake City,G5-R4,N+,1,Panicum virgatum L.,101,f,
2018-08-29,Lake City,G5-R4,N+,1,Panicum virgatum L.,149,f,
2018-08-29,Lake City,G5-R4,N+,2,Panicum virgatum L.,103,f,
2018-08-29,Lake City,G6-R1,N+,2,Miscanthus x giganteus,178,f,
2018-08-29,Lake City,G6-R1,N+,2,Miscanthus x giganteus,206,f,
2018-08-29,Lake City,G6-R2,N+,2,Surface Litter,0,f,
2018-08-29,Lake City,G6-R2,N+,2,Miscanthus x giganteus,196,f,
2018-08-29,Lake City,G6-R3,N+,1,Surface Litter,0,f,
2018-08-29,Lake City,G6-R3,N+,1,Asclepias syriaca L.,78,f,
2018-08-29,Lake City,G6-R3,N+,2,Miscanthus x giganteus,188,f,
2018-08-29,Lake City,G6-R3,N+,2,Miscanthus x giganteus,176,f,
2018-08-29,Lake City,G8-R1,N-,4,Elymus repens (L.) Gould,48,f,Row 3-4 -- 
2018-08-29,Lake City,G8-R1,N-,4,Elymus repens (L.) Gould,53,f,Row 3-4 -- 
2018-08-29,Lake City,G7-R4,N-,3,Andropogon gerardii,105,f,
2018-08-29,Lake City,G7-R4,N-,4,Andropogon gerardii,192,f,
2018-08-29,Lake City,G7-R3,N-,3,Andropogon gerardii,168,f,
2018-08-29,Lake City,G7-R3,N-,3,Andropogon gerardii,81,f,
