# Agronomic Soil Chemistry from Deep and Surface Soil Cores- Marginal Sites
#
# Original Data Source: https://data.sustainability.glbrc.org/datatables/438
# The newest version of the data https://data.sustainability.glbrc.org/datatables/438.csv
# Full EML Metadata: https://data.sustainability.glbrc.org/datasets/132.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# year		year soil sample was collected
# sample_date		date of soil coring
# site		Wisconsin or Michigan sampling site
# treatment		experimental treatment
# replicate		replicate nested within treatment
# campaign		sampling intent
# top_depth_cm	centimeter	upper soil sampling depth
# bottom_depth_cm	centimeter	lower soil sampling depth
# ph	dimensionless	pH of soil solution
# lime_index		indicator of potential acidity
# p_ppm	milligramsPerKilogram	phosphorus in soil
# k_ppm	milligramsPerKilogram	potassium in soil
# ca_ppm	milligramsPerKilogram	calcium in soil
# mg_ppm	milligramsPerKilogram	magnesium ppm  in soil
# field_section		section of the field sampled
# n_treatment		nitrogen treatment of given split plot
# est_cec	milliEquivalentsPerHundredGram	Cation exchange capacity in meq/100g soil
# om_percent	gramsPerHectogram	organic matter percent
# wi_plot_id		Arlington Wisconsin site's plot identifier
# comments		notes
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
year,sample_date,site,treatment,replicate,campaign,top_depth_cm,bottom_depth_cm,ph,lime_index,p_ppm,k_ppm,ca_ppm,mg_ppm,field_section,n_treatment,est_cec,om_percent,wi_plot_id,comments
#,,,,,,centimeter,centimeter,dimensionless,,milligramsPerKilogram,milligramsPerKilogram,milligramsPerKilogram,milligramsPerKilogram,,,milliEquivalentsPerHundredGram,gramsPerHectogram,,
2018,2018-11-20,Michigan South - Lux Arbor Reserve,G8,R2,surface sampling,0,25,5.7,68.0,28.0,79.0,1016.0,196.0,east,plus_n,9.3159,,,
2018,2018-11-20,Michigan South - Lux Arbor Reserve,G8,R2,surface sampling,0,25,5.5,68.0,25.0,87.0,1043.0,207.0,west,control,9.56308,,,
2018,2018-11-20,Michigan South - Lux Arbor Reserve,G8,R3,surface sampling,0,25,6.0,70.0,20.0,63.0,804.0,170.0,east,plus_n,5.59821,,,
2018,2018-11-20,Michigan South - Lux Arbor Reserve,G8,R3,surface sampling,0,25,5.7,68.0,21.0,81.0,944.0,172.0,west,control,8.76103,,,
2018,2018-11-20,Michigan South - Lux Arbor Reserve,G8,R4,surface sampling,0,25,5.9,70.0,18.0,49.0,708.0,156.0,west,plus_n,4.96564,,,
2018,2018-11-20,Michigan South - Lux Arbor Reserve,G8,R4,surface sampling,0,25,6.0,70.0,19.0,46.0,824.0,166.0,east,control,5.62128,,,
2018,2018-11-20,Michigan South - Lux Arbor Reserve,G9,R1,surface sampling,0,25,5.6,68.0,28.0,77.0,847.0,165.0,east,plus_n,8.20744,,,
2018,2018-11-20,Michigan South - Lux Arbor Reserve,G9,R1,surface sampling,0,25,5.6,69.0,32.0,55.0,503.0,101.0,west,control,4.69769,,,
2018,2018-11-20,Michigan South - Lux Arbor Reserve,G9,R2,surface sampling,0,25,6.0,70.0,30.0,68.0,805.0,137.0,east,control,5.34103,,,
2018,2018-11-20,Michigan South - Lux Arbor Reserve,G9,R2,surface sampling,0,25,5.6,70.0,23.0,62.0,842.0,139.0,west,plus_n,5.52731,,,
2018,2018-11-20,Michigan South - Lux Arbor Reserve,G9,R3,surface sampling,0,25,5.5,66.0,10.0,59.0,636.0,124.0,east,plus_n,9.16462,,,
2018,2018-11-20,Michigan South - Lux Arbor Reserve,G9,R3,surface sampling,0,25,5.8,67.0,14.0,59.0,569.0,120.0,west,control,7.59628,,,
2018,2018-11-20,Michigan South - Lux Arbor Reserve,G9,R4,surface sampling,0,25,5.8,67.0,17.0,64.0,814.0,146.0,west,control,9.05077,,,
2018,2018-11-20,Michigan South - Lux Arbor Reserve,G9,R4,surface sampling,0,25,5.6,67.0,15.0,58.0,626.0,119.0,east,plus_n,7.87038,,,
2012,2012-09-27,Wisconsin Central - Hancock,G10,R1,surface soil-baseline,0,15,6.4,,81.0,88.0,522.0,120.0,entire plot,control,3.0,1.3,103,
2012,2012-09-27,Wisconsin Central - Hancock,G10,R2,surface soil-baseline,0,15,6.6,,126.0,129.0,431.0,102.0,entire plot,control,3.0,1.6,203,
2012,2012-09-27,Wisconsin Central - Hancock,G10,R3,surface soil-baseline,0,15,6.9,,32.0,29.0,211.0,57.0,entire plot,control,1.0,0.6,304,
2012,2012-09-27,Wisconsin Central - Hancock,G10,R4,surface soil-baseline,0,15,7.2,,107.0,43.0,541.0,55.0,entire plot,control,3.0,0.9,401,
2012,2012-09-27,Wisconsin Central - Hancock,G11,R1,surface soil-baseline,0,15,6.5,,69.0,84.0,551.0,121.0,entire plot,control,3.0,1.6,104,
2012,2012-09-27,Wisconsin Central - Hancock,G11,R2,surface soil-baseline,0,15,6.1,,93.0,239.0,695.0,138.0,entire plot,control,4.0,2.3,205,
2012,2012-09-27,Wisconsin Central - Hancock,G11,R3,surface soil-baseline,0,15,6.6,,42.0,41.0,206.0,52.0,entire plot,control,1.0,0.6,307,
2012,2012-09-27,Wisconsin Central - Hancock,G11,R4,surface soil-baseline,0,15,6.9,,84.0,31.0,347.0,86.0,entire plot,control,2.0,0.8,404,
2012,2012-09-27,Wisconsin Central - Hancock,G5,R1,surface soil-baseline,0,15,6.3,,58.0,78.0,379.0,85.0,entire plot,control,2.0,1.1,107,
2012,2012-09-27,Wisconsin Central - Hancock,G5,R2,surface soil-baseline,0,15,6.5,,140.0,196.0,555.0,132.0,entire plot,control,4.0,1.9,202,
2012,2012-09-27,Wisconsin Central - Hancock,G5,R3,surface soil-baseline,0,15,6.5,,38.0,26.0,171.0,42.0,entire plot,control,1.0,0.6,306,
2012,2012-09-27,Wisconsin Central - Hancock,G5,R4,surface soil-baseline,0,15,7.3,,96.0,42.0,519.0,58.0,entire plot,control,3.0,0.9,402,
2012,2012-09-27,Wisconsin Central - Hancock,G6,R1,surface soil-baseline,0,15,6.7,,80.0,120.0,582.0,120.0,entire plot,control,3.0,1.7,101,
2012,2012-09-27,Wisconsin Central - Hancock,G6,R2,surface soil-baseline,0,15,6.3,,102.0,157.0,282.0,58.0,entire plot,control,2.0,1.2,204,
2012,2012-09-27,Wisconsin Central - Hancock,G6,R3,surface soil-baseline,0,15,7.1,,33.0,34.0,257.0,65.0,entire plot,control,2.0,0.7,303,
2012,2012-09-27,Wisconsin Central - Hancock,G6,R4,surface soil-baseline,0,15,6.4,,95.0,36.0,201.0,46.0,entire plot,control,1.0,0.9,407,
2012,2012-09-27,Wisconsin Central - Hancock,G7,R1,surface soil-baseline,0,15,6.6,,71.0,89.0,521.0,112.0,entire plot,control,3.0,1.6,105,
2012,2012-09-27,Wisconsin Central - Hancock,G7,R2,surface soil-baseline,0,15,6.8,,90.0,148.0,285.0,60.0,entire plot,control,2.0,1.0,207,
2012,2012-09-27,Wisconsin Central - Hancock,G7,R3,surface soil-baseline,0,15,7.5,,41.0,40.0,338.0,92.0,entire plot,control,2.0,0.6,302,
2012,2012-09-27,Wisconsin Central - Hancock,G7,R4,surface soil-baseline,0,15,6.8,,224.0,80.0,675.0,145.0,entire plot,control,4.0,1.6,403,
2012,2012-09-27,Wisconsin Central - Hancock,G8,R1,surface soil-baseline,0,15,6.2,,107.0,80.0,543.0,123.0,entire plot,control,3.0,1.5,102,
2012,2012-09-27,Wisconsin Central - Hancock,G8,R2,surface soil-baseline,0,15,6.4,,115.0,142.0,377.0,72.0,entire plot,control,2.0,1.3,206,
2012,2012-09-27,Wisconsin Central - Hancock,G8,R3,surface soil-baseline,0,15,7.1,,42.0,31.0,205.0,52.0,entire plot,control,1.0,0.5,305,
2012,2012-09-27,Wisconsin Central - Hancock,G8,R4,surface soil-baseline,0,15,6.6,,126.0,33.0,342.0,78.0,entire plot,control,2.0,0.9,405,
2012,2012-09-27,Wisconsin Central - Hancock,G9,R1,surface soil-baseline,0,15,6.5,,73.0,62.0,336.0,83.0,entire plot,control,2.0,1.1,106,
2012,2012-09-27,Wisconsin Central - Hancock,G9,R2,surface soil-baseline,0,15,6.4,,123.0,218.0,766.0,173.0,entire plot,control,5.0,2.5,201,
2012,2012-09-27,Wisconsin Central - Hancock,G9,R3,surface soil-baseline,0,15,7.1,,51.0,37.0,357.0,88.0,entire plot,control,2.0,0.8,301,
2012,2012-09-27,Wisconsin Central - Hancock,G9,R4,surface soil-baseline,0,15,6.2,,189.0,64.0,590.0,103.0,entire plot,control,3.0,1.6,406,
2013,2013-11-26,Wisconsin Central - Hancock,G10,R1,deep core sampling,25,50,7.1,,28.0,42.0,238.0,78.0,entire plot,control,2.0,0.6,103,
2013,2013-11-26,Wisconsin Central - Hancock,G10,R1,deep core sampling,50,100,7.2,,26.0,29.0,114.0,40.0,entire plot,control,1.0,0.3,103,
2013,2013-11-26,Wisconsin Central - Hancock,G10,R1,deep core sampling,0,10,6.5,,78.0,93.0,412.0,95.0,entire plot,control,3.0,1.6,103,
2013,2013-11-26,Wisconsin Central - Hancock,G10,R1,deep core sampling,10,25,7.1,,69.0,57.0,369.0,105.0,entire plot,control,2.0,0.9,103,
2013,2013-11-26,Wisconsin Central - Hancock,G10,R2,deep core sampling,0,10,6.5,,137.0,104.0,446.0,94.0,entire plot,control,3.0,1.8,203,
2013,2013-11-26,Wisconsin Central - Hancock,G10,R2,deep core sampling,10,25,6.8,,122.0,114.0,375.0,77.0,entire plot,control,2.0,1.2,203,
2013,2013-11-26,Wisconsin Central - Hancock,G10,R2,deep core sampling,25,50,6.9,,182.0,89.0,207.0,63.0,entire plot,control,1.0,0.7,203,
2013,2013-11-26,Wisconsin Central - Hancock,G10,R2,deep core sampling,50,100,7.1,,175.0,41.0,75.0,22.0,entire plot,control,1.0,0.4,203,
2013,2013-11-26,Wisconsin Central - Hancock,G10,R3,deep core sampling,0,10,7.1,,48.0,52.0,379.0,103.0,entire plot,control,3.0,0.9,304,
2013,2013-11-26,Wisconsin Central - Hancock,G10,R3,deep core sampling,25,50,8.0,,16.0,30.0,245.0,67.0,entire plot,control,1.0,0.2,304,
2013,2013-11-26,Wisconsin Central - Hancock,G10,R3,deep core sampling,50,100,,,,,,,entire plot,control,,,304,
2013,2013-11-26,Wisconsin Central - Hancock,G10,R3,deep core sampling,10,25,7.5,,34.0,43.0,318.0,92.0,entire plot,control,2.0,0.6,304,
2013,2013-11-26,Wisconsin Central - Hancock,G10,R4,deep core sampling,25,50,7.4,,54.0,59.0,214.0,17.0,entire plot,control,1.0,0.3,401,
2013,2013-11-26,Wisconsin Central - Hancock,G10,R4,deep core sampling,50,100,7.5,,38.0,40.0,199.0,29.0,entire plot,control,1.0,0.3,401,
2013,2013-11-26,Wisconsin Central - Hancock,G10,R4,deep core sampling,0,10,6.7,,142.0,71.0,1451.0,136.0,entire plot,control,8.0,4.1,401,
2013,2013-11-26,Wisconsin Central - Hancock,G10,R4,deep core sampling,10,25,7.2,,172.0,86.0,1271.0,72.0,entire plot,control,6.0,2.1,401,
2013,2013-11-26,Wisconsin Central - Hancock,G11,R1,deep core sampling,0,10,6.8,,68.0,93.0,364.0,95.0,entire plot,control,2.0,1.2,104,
2013,2013-11-26,Wisconsin Central - Hancock,G11,R1,deep core sampling,50,100,7.0,,17.0,27.0,142.0,58.0,entire plot,control,1.0,0.4,104,
2013,2013-11-26,Wisconsin Central - Hancock,G11,R1,deep core sampling,10,25,6.9,,40.0,50.0,251.0,74.0,entire plot,control,2.0,0.9,104,
2013,2013-11-26,Wisconsin Central - Hancock,G11,R1,deep core sampling,25,50,6.9,,28.0,29.0,151.0,54.0,entire plot,control,1.0,0.4,104,
2013,2013-11-26,Wisconsin Central - Hancock,G11,R2,deep core sampling,50,100,6.8,,182.0,71.0,159.0,38.0,entire plot,control,1.0,0.5,205,
2013,2013-11-26,Wisconsin Central - Hancock,G11,R2,deep core sampling,0,10,6.2,,106.0,175.0,598.0,131.0,entire plot,control,5.0,2.5,205,
2013,2013-11-26,Wisconsin Central - Hancock,G11,R2,deep core sampling,25,50,6.7,,116.0,129.0,258.0,53.0,entire plot,control,2.0,0.8,205,
2013,2013-11-26,Wisconsin Central - Hancock,G11,R2,deep core sampling,10,25,6.5,,72.0,185.0,548.0,98.0,entire plot,control,4.0,1.7,205,
2013,2013-11-26,Wisconsin Central - Hancock,G11,R3,deep core sampling,10,25,6.6,,40.0,51.0,148.0,47.0,entire plot,control,1.0,0.6,307,
2013,2013-11-26,Wisconsin Central - Hancock,G11,R3,deep core sampling,25,50,7.2,,13.0,59.0,320.0,111.0,entire plot,control,2.0,0.5,307,
2013,2013-11-26,Wisconsin Central - Hancock,G11,R3,deep core sampling,0,10,6.5,,44.0,62.0,233.0,55.0,entire plot,control,1.0,0.7,307,
2013,2013-11-26,Wisconsin Central - Hancock,G11,R3,deep core sampling,50,100,,,,,,,entire plot,control,,,307,
2013,2013-11-26,Wisconsin Central - Hancock,G11,R4,deep core sampling,0,10,6.9,,82.0,49.0,412.0,85.0,entire plot,control,2.0,1.0,404,
2013,2013-11-26,Wisconsin Central - Hancock,G11,R4,deep core sampling,25,50,7.3,,48.0,32.0,213.0,69.0,entire plot,control,1.0,0.3,404,
2013,2013-11-26,Wisconsin Central - Hancock,G11,R4,deep core sampling,10,25,7.1,,85.0,42.0,379.0,95.0,entire plot,control,2.0,0.7,404,
2013,2013-11-26,Wisconsin Central - Hancock,G11,R4,deep core sampling,50,100,7.4,,43.0,34.0,114.0,36.0,entire plot,control,1.0,0.2,404,
2013,2013-11-26,Wisconsin Central - Hancock,G5,R1,deep core sampling,50,100,7.1,,35.0,28.0,156.0,53.0,entire plot,control,1.0,0.4,107,
2013,2013-11-26,Wisconsin Central - Hancock,G5,R1,deep core sampling,0,10,6.3,,84.0,78.0,456.0,76.0,entire plot,control,3.0,1.4,107,
2013,2013-11-26,Wisconsin Central - Hancock,G5,R1,deep core sampling,25,50,6.9,,42.0,35.0,215.0,67.0,entire plot,control,1.0,0.6,107,
2013,2013-11-26,Wisconsin Central - Hancock,G5,R1,deep core sampling,10,25,6.8,,51.0,49.0,413.0,89.0,entire plot,control,3.0,1.2,107,
2013,2013-11-26,Wisconsin Central - Hancock,G5,R2,deep core sampling,25,50,6.7,,204.0,99.0,261.0,71.0,entire plot,control,2.0,0.9,202,
2013,2013-11-26,Wisconsin Central - Hancock,G5,R2,deep core sampling,10,25,6.5,,127.0,143.0,532.0,126.0,entire plot,control,4.0,1.7,202,
2013,2013-11-26,Wisconsin Central - Hancock,G5,R2,deep core sampling,50,100,7.0,,283.0,44.0,92.0,24.0,entire plot,control,1.0,0.5,202,
2013,2013-11-26,Wisconsin Central - Hancock,G5,R2,deep core sampling,0,10,6.3,,161.0,144.0,763.0,172.0,entire plot,control,6.0,2.8,202,
2013,2013-11-26,Wisconsin Central - Hancock,G5,R3,deep core sampling,25,50,6.8,,22.0,28.0,82.0,32.0,entire plot,control,1.0,0.3,306,
2013,2013-11-26,Wisconsin Central - Hancock,G5,R3,deep core sampling,50,100,7.4,,25.0,30.0,63.0,23.0,entire plot,control,,0.2,306,
2013,2013-11-26,Wisconsin Central - Hancock,G5,R3,deep core sampling,0,10,6.7,,41.0,40.0,197.0,46.0,entire plot,control,1.0,0.6,306,
2013,2013-11-26,Wisconsin Central - Hancock,G5,R3,deep core sampling,10,25,6.8,,25.0,34.0,173.0,48.0,entire plot,control,1.0,0.5,306,
2013,2013-11-26,Wisconsin Central - Hancock,G5,R4,deep core sampling,10,25,7.0,,77.0,46.0,484.0,81.0,entire plot,control,3.0,1.0,402,
2013,2013-11-26,Wisconsin Central - Hancock,G5,R4,deep core sampling,25,50,7.2,,29.0,35.0,281.0,55.0,entire plot,control,2.0,0.5,402,
2013,2013-11-26,Wisconsin Central - Hancock,G5,R4,deep core sampling,50,100,7.2,,16.0,44.0,126.0,39.0,entire plot,control,1.0,0.3,402,
2013,2013-11-26,Wisconsin Central - Hancock,G5,R4,deep core sampling,0,10,7.0,,88.0,83.0,514.0,103.0,entire plot,control,3.0,1.2,402,
2013,2013-11-26,Wisconsin Central - Hancock,G6,R1,deep core sampling,50,100,6.9,,20.0,34.0,120.0,43.0,entire plot,control,1.0,0.4,101,
2013,2013-11-26,Wisconsin Central - Hancock,G6,R1,deep core sampling,25,50,6.7,,37.0,45.0,164.0,58.0,entire plot,control,1.0,0.5,101,
2013,2013-11-26,Wisconsin Central - Hancock,G6,R1,deep core sampling,0,10,6.2,,80.0,86.0,504.0,104.0,entire plot,control,3.0,1.8,101,
2013,2013-11-26,Wisconsin Central - Hancock,G6,R1,deep core sampling,10,25,6.8,,69.0,87.0,323.0,77.0,entire plot,control,2.0,0.9,101,
2013,2013-11-26,Wisconsin Central - Hancock,G6,R2,deep core sampling,50,100,7.0,,100.0,44.0,101.0,23.0,entire plot,control,1.0,0.4,204,
2013,2013-11-26,Wisconsin Central - Hancock,G6,R2,deep core sampling,25,50,6.6,,96.0,91.0,202.0,41.0,entire plot,control,1.0,0.8,204,
2013,2013-11-26,Wisconsin Central - Hancock,G6,R2,deep core sampling,10,25,6.4,,79.0,77.0,220.0,49.0,entire plot,control,1.0,1.1,204,
2013,2013-11-26,Wisconsin Central - Hancock,G6,R2,deep core sampling,0,10,6.3,,92.0,70.0,339.0,69.0,entire plot,control,2.0,1.3,204,
2013,2013-11-26,Wisconsin Central - Hancock,G6,R3,deep core sampling,25,50,8.0,,10.0,24.0,342.0,118.0,entire plot,control,2.0,0.4,303,
2013,2013-11-26,Wisconsin Central - Hancock,G6,R3,deep core sampling,50,100,,,,,,,entire plot,control,,,303,
2013,2013-11-26,Wisconsin Central - Hancock,G6,R3,deep core sampling,10,25,7.4,,26.0,47.0,336.0,93.0,entire plot,control,2.0,0.7,303,
2013,2013-11-26,Wisconsin Central - Hancock,G6,R3,deep core sampling,0,10,7.2,,46.0,50.0,293.0,64.0,entire plot,control,2.0,0.8,303,
2013,2013-11-26,Wisconsin Central - Hancock,G6,R4,deep core sampling,0,10,6.3,,68.0,38.0,227.0,51.0,entire plot,control,1.0,0.9,407,
2013,2013-11-26,Wisconsin Central - Hancock,G6,R4,deep core sampling,10,25,6.6,,59.0,28.0,150.0,37.0,entire plot,control,1.0,0.5,407,
2013,2013-11-26,Wisconsin Central - Hancock,G6,R4,deep core sampling,50,100,,,,,,,entire plot,control,,,407,
2013,2013-11-26,Wisconsin Central - Hancock,G6,R4,deep core sampling,25,50,6.7,,48.0,22.0,121.0,33.0,entire plot,control,1.0,0.2,407,
2013,2013-11-26,Wisconsin Central - Hancock,G7,R1,deep core sampling,0,10,6.0,,82.0,81.0,476.0,108.0,entire plot,control,3.0,2.0,105,
2013,2013-11-26,Wisconsin Central - Hancock,G7,R1,deep core sampling,50,100,6.7,,16.0,25.0,139.0,38.0,entire plot,control,1.0,0.4,105,
2013,2013-11-26,Wisconsin Central - Hancock,G7,R1,deep core sampling,25,50,6.2,,34.0,38.0,159.0,66.0,entire plot,control,1.0,0.7,105,
2013,2013-11-26,Wisconsin Central - Hancock,G7,R1,deep core sampling,10,25,6.5,,55.0,46.0,390.0,83.0,entire plot,control,2.0,1.5,105,
2013,2013-11-26,Wisconsin Central - Hancock,G7,R2,deep core sampling,50,100,7.0,,49.0,79.0,139.0,44.0,entire plot,control,1.0,0.4,207,
2013,2013-11-26,Wisconsin Central - Hancock,G7,R2,deep core sampling,25,50,7.0,,41.0,80.0,172.0,39.0,entire plot,control,1.0,0.4,207,
2013,2013-11-26,Wisconsin Central - Hancock,G7,R2,deep core sampling,10,25,6.7,,75.0,95.0,292.0,56.0,entire plot,control,2.0,0.8,207,
2013,2013-11-26,Wisconsin Central - Hancock,G7,R2,deep core sampling,0,10,6.6,,97.0,89.0,369.0,76.0,entire plot,control,2.0,1.2,207,
2013,2013-11-26,Wisconsin Central - Hancock,G7,R3,deep core sampling,0,10,7.3,,52.0,44.0,408.0,101.0,entire plot,control,3.0,0.8,302,
2013,2013-11-26,Wisconsin Central - Hancock,G7,R3,deep core sampling,10,25,7.7,,30.0,28.0,334.0,91.0,entire plot,control,2.0,0.6,302,
2013,2013-11-26,Wisconsin Central - Hancock,G7,R3,deep core sampling,25,50,,,,,,,entire plot,control,,,302,
2013,2013-11-26,Wisconsin Central - Hancock,G7,R3,deep core sampling,50,100,,,,,,,entire plot,control,,,302,
2013,2013-11-26,Wisconsin Central - Hancock,G7,R4,deep core sampling,0,10,6.8,,120.0,56.0,748.0,136.0,entire plot,control,4.0,1.9,403,
2013,2013-11-26,Wisconsin Central - Hancock,G7,R4,deep core sampling,10,25,7.1,,187.0,44.0,609.0,135.0,entire plot,control,4.0,1.1,403,
2013,2013-11-26,Wisconsin Central - Hancock,G7,R4,deep core sampling,50,100,7.3,,46.0,46.0,133.0,46.0,entire plot,control,1.0,0.3,403,
2013,2013-11-26,Wisconsin Central - Hancock,G7,R4,deep core sampling,25,50,7.2,,80.0,47.0,270.0,71.0,entire plot,control,2.0,0.4,403,
2013,2013-11-26,Wisconsin Central - Hancock,G8,R1,deep core sampling,0,10,6.2,,114.0,89.0,402.0,89.0,entire plot,control,3.0,1.7,102,
2013,2013-11-26,Wisconsin Central - Hancock,G8,R1,deep core sampling,25,50,6.6,,97.0,26.0,207.0,55.0,entire plot,control,1.0,0.7,102,
2013,2013-11-26,Wisconsin Central - Hancock,G8,R1,deep core sampling,50,100,7.1,,116.0,21.0,91.0,26.0,entire plot,control,1.0,0.3,102,
2013,2013-11-26,Wisconsin Central - Hancock,G8,R1,deep core sampling,10,25,6.7,,102.0,44.0,284.0,77.0,entire plot,control,2.0,1.1,102,
2013,2013-11-26,Wisconsin Central - Hancock,G8,R2,deep core sampling,0,10,6.4,,119.0,87.0,439.0,91.0,entire plot,control,3.0,1.4,206,
2013,2013-11-26,Wisconsin Central - Hancock,G8,R2,deep core sampling,50,100,6.6,,212.0,47.0,106.0,28.0,entire plot,control,1.0,0.4,206,
2013,2013-11-26,Wisconsin Central - Hancock,G8,R2,deep core sampling,25,50,6.8,,176.0,107.0,190.0,43.0,entire plot,control,1.0,0.7,206,
2013,2013-11-26,Wisconsin Central - Hancock,G8,R2,deep core sampling,10,25,6.5,,94.0,107.0,314.0,68.0,entire plot,control,2.0,1.1,206,
2013,2013-11-26,Wisconsin Central - Hancock,G8,R3,deep core sampling,10,25,6.9,,31.0,43.0,176.0,40.0,entire plot,control,1.0,0.4,305,
2013,2013-11-26,Wisconsin Central - Hancock,G8,R3,deep core sampling,0,10,6.5,,50.0,46.0,195.0,55.0,entire plot,control,1.0,0.6,305,
2013,2013-11-26,Wisconsin Central - Hancock,G8,R3,deep core sampling,25,50,7.6,,20.0,22.0,125.0,38.0,entire plot,control,1.0,0.2,305,
2013,2013-11-26,Wisconsin Central - Hancock,G8,R3,deep core sampling,50,100,,,,,,,entire plot,control,,,305,
2013,2013-11-26,Wisconsin Central - Hancock,G8,R4,deep core sampling,50,100,7.1,,37.0,31.0,97.0,26.0,entire plot,control,1.0,0.3,405,
2013,2013-11-26,Wisconsin Central - Hancock,G8,R4,deep core sampling,0,10,6.3,,210.0,38.0,690.0,118.0,entire plot,control,4.0,2.3,405,
2013,2013-11-26,Wisconsin Central - Hancock,G8,R4,deep core sampling,25,50,6.8,,66.0,26.0,197.0,40.0,entire plot,control,1.0,0.4,405,
2013,2013-11-26,Wisconsin Central - Hancock,G8,R4,deep core sampling,10,25,6.2,,227.0,27.0,489.0,85.0,entire plot,control,3.0,1.3,405,
2013,2013-11-26,Wisconsin Central - Hancock,G9,R1,deep core sampling,10,25,6.7,,91.0,48.0,232.0,63.0,entire plot,control,2.0,0.9,106,
2013,2013-11-26,Wisconsin Central - Hancock,G9,R1,deep core sampling,25,50,6.6,,34.0,30.0,185.0,56.0,entire plot,control,1.0,0.5,106,
2013,2013-11-26,Wisconsin Central - Hancock,G9,R1,deep core sampling,50,100,6.3,,35.0,20.0,116.0,46.0,entire plot,control,1.0,0.5,106,
2013,2013-11-26,Wisconsin Central - Hancock,G9,R1,deep core sampling,0,10,6.4,,90.0,63.0,326.0,70.0,entire plot,control,2.0,1.2,106,
2013,2013-11-26,Wisconsin Central - Hancock,G9,R2,deep core sampling,25,50,6.7,,197.0,71.0,276.0,74.0,entire plot,control,2.0,0.8,201,
2013,2013-11-26,Wisconsin Central - Hancock,G9,R2,deep core sampling,50,100,6.9,,273.0,28.0,104.0,29.0,entire plot,control,1.0,0.4,201,
2013,2013-11-26,Wisconsin Central - Hancock,G9,R2,deep core sampling,0,10,6.2,,141.0,162.0,680.0,140.0,entire plot,control,5.0,2.9,201,
2013,2013-11-26,Wisconsin Central - Hancock,G9,R2,deep core sampling,10,25,6.7,,121.0,188.0,568.0,122.0,entire plot,control,4.0,1.8,201,
2013,2013-11-26,Wisconsin Central - Hancock,G9,R3,deep core sampling,10,25,7.3,,41.0,25.0,261.0,77.0,entire plot,control,2.0,0.5,301,
2013,2013-11-26,Wisconsin Central - Hancock,G9,R3,deep core sampling,50,100,,,,,,,entire plot,control,,,301,
2013,2013-11-26,Wisconsin Central - Hancock,G9,R3,deep core sampling,25,50,,,,,,,entire plot,control,,,301,
2013,2013-11-26,Wisconsin Central - Hancock,G9,R3,deep core sampling,0,10,7.0,,51.0,50.0,307.0,76.0,entire plot,control,2.0,0.8,301,
2013,2013-11-26,Wisconsin Central - Hancock,G9,R4,deep core sampling,25,50,6.7,,55.0,32.0,190.0,51.0,entire plot,control,1.0,0.3,406,
2013,2013-11-26,Wisconsin Central - Hancock,G9,R4,deep core sampling,0,10,6.3,,168.0,78.0,800.0,116.0,entire plot,control,5.0,2.4,406,
2013,2013-11-26,Wisconsin Central - Hancock,G9,R4,deep core sampling,50,100,7.2,,57.0,36.0,177.0,58.0,entire plot,control,1.0,0.3,406,
2013,2013-11-26,Wisconsin Central - Hancock,G9,R4,deep core sampling,10,25,6.9,,185.0,57.0,612.0,97.0,entire plot,control,3.0,1.2,406,
2014,2014-10-09,Wisconsin Central - Hancock,G10,R1,surface sampling,0,15,6.6,,73.0,79.0,369.0,78.0,entire plot,control,2.0,1.2,103,
2014,2014-10-09,Wisconsin Central - Hancock,G10,R2,surface sampling,0,15,6.6,,130.0,103.0,449.0,95.0,entire plot,control,3.0,1.5,203,
2014,2014-10-09,Wisconsin Central - Hancock,G10,R3,surface sampling,0,15,6.7,,40.0,34.0,215.0,55.0,entire plot,control,1.0,0.7,304,
2014,2014-10-09,Wisconsin Central - Hancock,G10,R4,surface sampling,0,15,7.2,,141.0,46.0,1010.0,91.0,entire plot,control,5.0,1.6,401,
2014,2014-10-09,Wisconsin Central - Hancock,G11,R1,surface sampling,0,15,6.6,,65.0,74.0,389.0,88.0,entire plot,control,3.0,1.2,104,
2014,2014-10-09,Wisconsin Central - Hancock,G11,R2,surface sampling,0,15,6.4,,106.0,195.0,589.0,119.0,entire plot,control,4.0,2.2,205,
2014,2014-10-09,Wisconsin Central - Hancock,G11,R3,surface sampling,0,15,6.8,,39.0,38.0,192.0,47.0,entire plot,control,1.0,0.6,307,
2014,2014-10-09,Wisconsin Central - Hancock,G11,R4,surface sampling,0,15,7.0,,88.0,45.0,324.0,77.0,entire plot,control,2.0,0.8,404,
2014,2014-10-09,Wisconsin Central - Hancock,G5,R1,surface sampling,0,15,6.4,,66.0,64.0,422.0,74.0,entire plot,control,3.0,1.1,107,
2014,2014-10-09,Wisconsin Central - Hancock,G5,R2,surface sampling,0,15,6.5,,122.0,166.0,672.0,141.0,entire plot,control,5.0,2.5,201,
2014,2014-10-09,Wisconsin Central - Hancock,G5,R3,surface sampling,0,15,6.6,,41.0,38.0,169.0,42.0,entire plot,control,1.0,0.6,306,
